Account Length,International Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,International Mins,International Calls,CustServ Calls,Churn,Total Mins,Total Calls,Avg Day Call Duration,Avg Eve Call Duration,Avg Night Call Duration,Avg International Call Duration,Avg Call Duration,CustServ Calls Ratio,International Mins Ratio,International Calls Ratio,VMail Message Ratio,High CustServ Calls,High Total Mins,High Total Calls,Tenure Category Numeric,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,AreaCode_415,AreaCode_510
107,0,0,0.0,114.9,119,239.7,91.0,165.3,112,12.6,5.0,2,0,532.5000000000001,327,0.965546218487395,2.634065934065934,1.4758928571428573,2.52,1.6284403669724774,0.0061162079510703364,0.02366197183098591,0.01529051987767584,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,0,0,0.0,158.6,97,204.4,123.0,182.5,123,11.3,3.0,2,0,556.8,346,1.6350515463917525,1.661788617886179,1.483739837398374,3.766666666666667,1.6092485549132947,0.005780346820809248,0.02029454022988506,0.008670520231213872,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
109,1,1,36.0,244.2,147,199.7,65.0,144.4,109,15.4,3.0,2,1,603.6999999999999,324,1.6612244897959183,3.072307692307692,1.3247706422018348,5.133333333333334,1.8632716049382714,0.006172839506172839,0.025509358953122414,0.009259259259259259,0.6923076923076923,0,0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
90,0,0,0.0,180.0,58,229.4,88.0,162.2,110,13.2,9.0,1,0,584.8,265,3.103448275862069,2.606818181818182,1.4745454545454544,1.4666666666666666,2.2067924528301885,0.0037735849056603774,0.022571819425444596,0.033962264150943396,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
117,0,0,0.0,240.2,110,187.9,65.0,152.7,102,7.0,10.5,3,0,587.8,296,2.1836363636363636,2.890769230769231,1.4970588235294116,0.3684210526315789,1.9858108108108106,0.010135135135135136,0.011908812521265738,0.06418918918918919,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,0,0,0.0,234.4,120,155.3,120.0,130.5,103,9.4,4.0,1,0,529.6,347,1.9533333333333334,1.2941666666666667,1.266990291262136,2.35,1.5262247838616716,0.002881844380403458,0.017749244712990938,0.011527377521613832,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
115,0,0,0.0,135.4,104,138.8,91.0,208.5,92,5.4,3.0,1,0,488.1,290,1.301923076923077,1.5252747252747254,2.266304347826087,1.8,1.6831034482758622,0.0034482758620689655,0.011063306699446836,0.010344827586206896,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
73,0,0,0.0,272.4,112,252.2,91.0,255.4,112,10.9,5.0,1,1,790.8999999999999,320,2.432142857142857,2.7714285714285714,2.280357142857143,2.18,2.4715624999999997,0.003125,0.013781767606524217,0.015625,0.0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,0,0,0.0,262.9,95,175.9,126.0,202.1,101,7.5,5.0,1,0,648.4,327,2.7673684210526313,1.3960317460317462,2.000990099009901,1.5,1.982874617737003,0.0030581039755351682,0.011566933991363356,0.01529051987767584,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79,0,0,0.0,66.7,124,204.0,91.0,254.7,110,15.1,2.0,1,0,540.5,327,0.5379032258064517,2.241758241758242,2.3154545454545454,7.55,1.6529051987767585,0.0030581039755351682,0.02793709528214616,0.0061162079510703364,0.0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
33,0,1,33.0,221.4,110,276.1,86.0,222.9,102,10.1,4.0,1,0,730.5,302,2.0127272727272727,3.21046511627907,2.185294117647059,2.525,2.4188741721854305,0.0033112582781456954,0.013826146475017112,0.013245033112582781,0.6346153846153846,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
110,1,0,0.0,135.1,99,227.3,123.0,176.0,110,13.2,4.0,1,1,551.6,336,1.3646464646464647,1.847967479674797,1.6,3.3,1.6416666666666668,0.002976190476190476,0.023930384336475704,0.011904761904761904,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
133,0,0,0.0,240.8,72,202.7,62.0,212.9,76,7.7,5.0,1,0,664.1,215,3.3444444444444446,3.269354838709677,2.8013157894736844,1.54,3.0888372093023255,0.004651162790697674,0.011594639361541936,0.023255813953488372,0.0,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,0,0,0.0,170.5,101,206.5,112.0,194.3,106,9.8,1.0,3,0,581.0999999999999,320,1.688118811881188,1.84375,1.8330188679245285,9.8,1.8159374999999998,0.009375,0.016864567200137674,0.003125,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47,0,1,40.0,158.3,90,213.2,71.0,123.0,132,14.0,2.0,2,0,508.5,295,1.758888888888889,3.0028169014084507,0.9318181818181818,7.0,1.723728813559322,0.006779661016949152,0.02753195673549656,0.006779661016949152,0.7692307692307693,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
53,0,1,24.0,201.7,87,251.7,97.0,297.4,95,7.9,5.0,0,0,758.6999999999999,284,2.318390804597701,2.594845360824742,3.1305263157894734,1.58,2.6714788732394363,0.0,0.010412547779095824,0.017605633802816902,0.46153846153846156,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
148,0,0,0.0,168.8,102,248.1,125.0,250.7,96,10.6,4.0,1,0,678.1999999999999,327,1.6549019607843138,1.9848,2.611458333333333,2.65,2.074006116207951,0.0030581039755351682,0.015629607785314067,0.012232415902140673,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
72,0,0,0.0,141.9,98,188.1,63.0,115.2,49,12.0,5.0,2,0,457.2,215,1.4479591836734695,2.9857142857142858,2.3510204081632655,2.4,2.126511627906977,0.009302325581395349,0.026246719160104987,0.023255813953488372,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
96,0,0,0.0,182.6,75,188.6,67.0,137.7,81,9.5,3.0,5,1,518.4,226,2.4346666666666668,2.8149253731343284,1.7,3.1666666666666665,2.293805309734513,0.022123893805309734,0.01832561728395062,0.01327433628318584,0.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
113,0,1,28.0,264.4,93,222.8,79.0,213.7,88,10.0,4.0,1,0,710.9,264,2.843010752688172,2.820253164556962,2.4284090909090907,2.5,2.6928030303030304,0.003787878787878788,0.014066676044450697,0.015151515151515152,0.5384615384615384,0,1,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
55,0,0,0.0,203.7,80,230.2,112.0,120.3,48,9.4,1.0,3,0,563.5999999999999,241,2.5462499999999997,2.055357142857143,2.50625,9.4,2.338589211618257,0.012448132780082987,0.016678495386799153,0.004149377593360996,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
143,0,0,0.0,191.6,53,104.6,104.0,195.8,125,10.7,9.0,3,0,502.7,291,3.6150943396226416,1.0057692307692307,1.5664,1.1888888888888889,1.7274914089347078,0.010309278350515464,0.021285060672369207,0.030927835051546393,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,0,0,0.0,136.4,147,219.9,101.0,99.7,73,7.0,3.0,0,0,463.0,324,0.927891156462585,2.1772277227722774,1.3657534246575342,2.3333333333333335,1.4290123456790123,0.0,0.01511879049676026,0.009259259259259259,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
90,0,1,30.0,168.2,103,220.9,75.0,224.3,105,8.2,2.0,0,0,621.6000000000001,285,1.6330097087378639,2.9453333333333336,2.1361904761904764,4.1,2.181052631578948,0.0,0.013191763191763187,0.007017543859649123,0.5769230769230769,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
170,0,1,34.0,125.3,128,240.6,104.0,243.4,109,7.0,3.0,3,0,616.3,344,0.97890625,2.3134615384615382,2.23302752293578,2.3333333333333335,1.7915697674418603,0.00872093023255814,0.011358104819081618,0.00872093023255814,0.6538461538461539,0,0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,0,0,0.0,217.9,89,238.8,101.0,194.4,105,6.6,4.0,0,0,657.7,299,2.4483146067415733,2.3643564356435647,1.8514285714285714,1.65,2.199665551839465,0.0,0.01003497035122396,0.013377926421404682,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
93,0,0,0.0,198.1,93,236.1,95.0,127.3,121,12.6,4.0,2,0,574.1,313,2.1301075268817202,2.4852631578947366,1.0520661157024793,3.15,1.8341853035143771,0.006389776357827476,0.021947395924055042,0.012779552715654952,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,1,1,15.0,178.8,81,286.1,85.0,229.4,128,7.1,5.0,1,0,701.4000000000001,299,2.2074074074074077,3.3658823529411768,1.7921875,1.42,2.3458193979933113,0.0033444816053511705,0.010122611919019102,0.016722408026755852,0.28846153846153844,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
96,0,1,18.0,262.9,57,190.2,107.0,293.5,103,11.8,4.0,3,0,758.3999999999999,271,4.612280701754385,1.777570093457944,2.849514563106796,2.95,2.798523985239852,0.01107011070110701,0.01555907172995781,0.014760147601476014,0.34615384615384615,0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
101,0,0,0.0,164.6,85,204.9,72.0,136.4,104,11.5,5.0,0,0,517.4,266,1.936470588235294,2.845833333333333,1.3115384615384615,2.3,1.9451127819548872,0.0,0.022226517201391575,0.018796992481203006,0.0,0,0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60,0,0,0.0,197.0,130,219.2,105.0,102.8,113,12.6,4.0,1,0,531.6,352,1.5153846153846153,2.0876190476190475,0.9097345132743363,3.15,1.5102272727272728,0.002840909090909091,0.0237020316027088,0.011363636363636364,0.0,0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
157,0,0,0.0,102.9,94,229.1,96.0,198.7,129,13.6,2.0,1,0,544.3000000000001,321,1.09468085106383,2.386458333333333,1.5403100775193797,6.8,1.6956386292834893,0.003115264797507788,0.02498622083409884,0.006230529595015576,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
89,0,0,0.0,144.2,74,164.7,119.0,279.2,121,12.1,7.0,4,1,600.1999999999999,321,1.9486486486486485,1.3840336134453781,2.3074380165289257,1.7285714285714284,1.8697819314641742,0.012461059190031152,0.02015994668443852,0.021806853582554516,0.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
96,0,1,26.0,126.5,108,123.8,114.0,308.5,98,13.1,6.0,2,0,571.9,326,1.1712962962962963,1.0859649122807018,3.1479591836734695,2.183333333333333,1.7542944785276073,0.006134969325153374,0.02290610246546599,0.018404907975460124,0.5,0,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,0,0,0.0,139.8,109,157.0,91.0,218.6,122,13.6,4.0,3,0,529.0,326,1.2825688073394497,1.7252747252747254,1.7918032786885245,3.4,1.6226993865030674,0.009202453987730062,0.025708884688090735,0.012269938650306749,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
104,0,0,0.0,139.7,112,199.8,127.0,189.3,104,10.3,2.0,2,0,539.0999999999999,345,1.2473214285714285,1.573228346456693,1.8201923076923079,5.15,1.5626086956521736,0.005797101449275362,0.019105917269523286,0.005797101449275362,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
40,0,0,0.0,309.4,86,271.3,98.0,197.1,116,11.2,5.0,3,1,789.0000000000001,305,3.597674418604651,2.7683673469387755,1.6991379310344827,2.2399999999999998,2.5868852459016396,0.009836065573770493,0.014195183776932824,0.01639344262295082,0.0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
161,0,0,0.0,159.6,102,212.6,119.0,151.4,83,12.6,7.0,5,1,536.2,311,1.5647058823529412,1.7865546218487394,1.8240963855421688,1.8,1.7241157556270097,0.01607717041800643,0.023498694516971275,0.022508038585209004,0.0,1,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
131,0,1,29.0,239.7,102,212.8,109.0,187.7,77,10.5,2.0,1,0,650.7,290,2.35,1.9522935779816515,2.4376623376623376,5.25,2.243793103448276,0.0034482758620689655,0.016136468418626093,0.006896551724137931,0.5576923076923077,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,0,0,0.0,195.6,93,245.0,100.0,104.7,97,13.2,6.0,2,0,558.5000000000001,296,2.1032258064516127,2.45,1.079381443298969,2.1999999999999997,1.8868243243243248,0.006756756756756757,0.02363473589973142,0.02027027027027027,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
79,0,0,0.0,161.1,110,170.6,111.0,274.4,80,7.6,2.0,2,0,613.6999999999999,303,1.4645454545454546,1.5369369369369368,3.4299999999999997,3.8,2.0254125412541253,0.006600660066006601,0.01238390092879257,0.006600660066006601,0.0,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
130,0,1,22.0,173.9,90,234.8,86.0,121.8,79,8.4,5.0,1,0,538.9,260,1.9322222222222223,2.730232558139535,1.5417721518987342,1.6800000000000002,2.0726923076923076,0.0038461538461538464,0.015587307478196328,0.019230769230769232,0.4230769230769231,0,0,0,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
161,0,0,0.0,165.4,88,209.7,111.0,270.7,129,10.5,3.0,4,0,656.3,331,1.8795454545454546,1.889189189189189,2.0984496124031007,3.5,1.9827794561933534,0.012084592145015106,0.015998781045253697,0.00906344410876133,0.0,1,0,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,0,1,28.0,221.3,117,156.0,102.0,159.3,80,8.7,3.0,0,0,545.3000000000001,302,1.8914529914529916,1.5294117647058822,1.9912500000000002,2.9,1.8056291390728478,0.0,0.01595452044746011,0.009933774834437087,0.5384615384615384,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
69,1,0,0.0,176.8,89,196.0,89.0,232.6,151,13.1,5.0,1,1,618.5,334,1.9865168539325844,2.202247191011236,1.5403973509933775,2.62,1.8517964071856288,0.0029940119760479044,0.0211802748585287,0.014970059880239521,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
80,0,0,0.0,196.0,75,237.8,112.0,220.1,127,13.9,5.0,1,0,667.8,319,2.6133333333333333,2.123214285714286,1.7330708661417322,2.7800000000000002,2.0934169278996864,0.003134796238244514,0.020814615154237798,0.01567398119122257,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,0,0,0.0,174.3,113,200.7,107.0,281.2,145,11.6,3.0,4,0,667.8000000000001,368,1.5424778761061948,1.875700934579439,1.9393103448275861,3.8666666666666667,1.8146739130434784,0.010869565217391304,0.017370470200658877,0.008152173913043478,0.0,1,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
143,1,0,0.0,186.9,98,196.5,110.0,215.3,104,12.3,3.0,4,0,611.0,315,1.9071428571428573,1.7863636363636364,2.0701923076923077,4.1000000000000005,1.9396825396825397,0.012698412698412698,0.020130932896890344,0.009523809523809525,0.0,1,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,1,0,0.0,115.6,93,163.2,78.0,251.3,104,9.7,1.0,2,1,539.8,276,1.243010752688172,2.092307692307692,2.416346153846154,9.7,1.9557971014492752,0.007246376811594203,0.017969618377176734,0.0036231884057971015,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
113,0,0,0.0,158.4,107,142.2,104.0,174.7,108,14.9,2.0,0,0,490.2,321,1.480373831775701,1.3673076923076921,1.6175925925925925,7.45,1.5271028037383176,0.0,0.03039575683394533,0.006230529595015576,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
29,0,1,38.0,149.4,93,189.8,96.0,127.4,71,6.0,3.0,1,0,472.6,263,1.6064516129032258,1.9770833333333335,1.7943661971830986,2.0,1.796958174904943,0.0038022813688212928,0.012695725772323318,0.011406844106463879,0.7307692307692307,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
57,0,1,36.0,244.5,94,161.2,113.0,184.3,105,9.7,3.0,1,0,599.7,315,2.601063829787234,1.4265486725663716,1.7552380952380953,3.233333333333333,1.903809523809524,0.0031746031746031746,0.016174754043688507,0.009523809523809525,0.6923076923076923,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
78,0,0,0.0,145.5,124,143.4,71.0,291.1,123,9.5,5.0,3,0,589.5,323,1.1733870967741935,2.019718309859155,2.3666666666666667,1.9,1.825077399380805,0.009287925696594427,0.016115351993214587,0.015479876160990712,0.0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
120,0,0,0.0,147.7,101,144.1,71.0,237.0,115,11.1,5.0,0,0,539.9,292,1.4623762376237623,2.029577464788732,2.0608695652173914,2.2199999999999998,1.848972602739726,0.0,0.020559362844971292,0.017123287671232876,0.0,0,0,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
97,0,0,0.0,164.3,106,182.3,97.0,183.9,93,12.1,2.0,1,0,542.6,298,1.55,1.8793814432989693,1.9774193548387098,6.05,1.8208053691275168,0.003355704697986577,0.022300036859565057,0.006711409395973154,0.0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
185,0,0,0.0,89.4,77,288.9,128.0,162.9,93,10.4,2.0,3,0,551.5999999999999,300,1.161038961038961,2.25703125,1.7516129032258065,5.2,1.8386666666666664,0.01,0.018854242204496014,0.006666666666666667,0.0,0,0,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
144,0,1,38.0,276.3,149,252.0,112.0,132.5,85,8.7,3.0,1,0,669.5,349,1.8543624161073826,2.25,1.5588235294117647,2.9,1.9183381088825215,0.0028653295128939827,0.012994772218073188,0.008595988538681949,0.7307692307692307,0,0,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
97,0,1,32.0,172.7,79,217.4,101.0,260.7,88,11.7,5.0,1,0,662.5,273,2.1860759493670883,2.1524752475247526,2.9625,2.34,2.4267399267399266,0.003663003663003663,0.017660377358490565,0.018315018315018316,0.6153846153846154,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
